start_ts	endpoint	request_body	request_headers
2021-03-02 13:05:18.054166-08	/item	"{""retry_count"":0,""read_count"":1,""time"":1614719089,""epc"":""000101760116024989600470"",""reason"":""correction"",""direction"":""in"",""rssi"":-65,""reading_cycle"":129432,""antenna"":5}"	{'Content-Type': 'application/json; charset=utf-8', 'Host': 'kiosk-prod.bytefoods.com', 'Connection': 'Keep-Alive', 'User-Agent': 'okhttp/3.12.4', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '168'}
2021-03-02 13:04:39.493823-08	/item	"{""retry_count"":0,""time"":1614719051,""epc"":""000091430116010405600003"",""reading_cycle"":129425,""order_id"":""790QPD148"",""reason"":""add_to_order"",""direction"":""out""}"	{'Content-Type': 'application/json; charset=utf-8', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '156', 'User-Agent': 'okhttp/3.12.4', 'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com'}
2021-03-02 13:04:22.513637-08	/item	"{""retry_count"":0,""read_count"":1,""time"":1614719034,""epc"":""000089890116003507590144"",""reason"":""correction"",""direction"":""in"",""rssi"":-64,""reading_cycle"":129422,""antenna"":7}"	{'User-Agent': 'okhttp/3.12.4', 'Content-Type': 'application/json; charset=utf-8', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '168', 'Host': 'kiosk-prod.bytefoods.com', 'Connection': 'Keep-Alive'}
2021-03-02 13:04:16.759493-08	/sync_transact	"{""order_id"":""790QPD148"",""payment_system"":""Express"",""email"":""efeljefe@yahoo.com"",""coupon"":"""",""created"":1614718952,""time_opened"":1614718954,""time_closed"":1614718979,""time_door_opened"":1614718956,""time_door_closed"":1614718979,""stamp"":11,""purchased_products"":[{""epc"":""000089890116003507590144"",""price"":0.93},{""epc"":""000101790116069946810273"",""price"":2.25},{""epc"":""000067800116016346810974"",""price"":0.96},{""epc"":""000101760116024989600470"",""price"":2.19}],""payment"":{""first_name"":""CHRISTIAN E"",""last_name"":""EFE"",""validate"":0,""ksn"":""9011880B29A9A600291D"",""magne_print"":""B6A812A54A7C8C96F622712FBAEAC1667316255D116AF9A496E4CCEC8FEC52C392AE6945553855484F5F42262CA87359825C64E2C2E384C2"",""magne_print_status"":""61403000"",""track2"":""AA964543DF99C89D8D0B4FDDA314CA5E91893B90838827447F0BB050D01BF7960E4A2E5CF07394DC"",""card_pan"":""4809902311"",""card_type"":""unknown""},""time"":1614719028,""currency"":""USD"",""time_preauth"":0,""time_capture"":0,""tablet_processing_done"":0}"	{'Host': 'kiosk-prod.bytefoods.com', 'Content-Type': 'application/json; charset=UTF-8', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Connection': 'Keep-Alive', 'User-Agent': 'okhttp/3.12.4', 'Content-Length': '943'}
2021-03-02 13:05:12.838104-08	/item	"{""retry_count"":0,""time"":1614719084,""epc"":""000101760116024989600470"",""reading_cycle"":129431,""order_id"":""790QPD148"",""reason"":""add_to_order"",""direction"":""out""}"	{'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Host': 'kiosk-prod.bytefoods.com', 'Content-Length': '156', 'Content-Type': 'application/json; charset=utf-8', 'User-Agent': 'okhttp/3.12.4', 'Connection': 'Keep-Alive'}
2021-03-02 13:04:00.465137-08	/item	"{""retry_count"":0,""time"":1614719012,""epc"":""000089890116003507590144"",""reading_cycle"":129418,""order_id"":""790QPD148"",""reason"":""add_to_order"",""direction"":""out""}"	{'User-Agent': 'okhttp/3.12.4', 'Content-Type': 'application/json; charset=utf-8', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '156', 'Host': 'kiosk-prod.bytefoods.com', 'Connection': 'Keep-Alive'}
2021-03-02 13:04:11.546369-08	/item	"{""retry_count"":0,""time"":1614719023,""epc"":""000101760116024989600470"",""reading_cycle"":129420,""order_id"":""790QPD148"",""reason"":""add_to_order"",""direction"":""out""}"	{'Content-Type': 'application/json; charset=utf-8', 'Connection': 'Keep-Alive', 'Content-Length': '156', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'User-Agent': 'okhttp/3.12.4', 'Host': 'kiosk-prod.bytefoods.com'}
2021-03-02 13:04:55.779926-08	/item	"{""retry_count"":0,""read_count"":1,""time"":1614719067,""epc"":""000075390116043131790960"",""reason"":""correction"",""direction"":""in"",""rssi"":-62,""reading_cycle"":129428,""antenna"":1}"	{'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com', 'Content-Type': 'application/json; charset=utf-8', 'User-Agent': 'okhttp/3.12.4', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '168'}
2021-03-02 13:04:05.824558-08	/item	"{""retry_count"":0,""read_count"":1,""time"":1614719017,""epc"":""000089890116003507590537"",""reason"":""correction"",""direction"":""in"",""rssi"":-69,""reading_cycle"":129419,""antenna"":3}"	{'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com', 'Content-Type': 'application/json; charset=utf-8', 'User-Agent': 'okhttp/3.12.4', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '168'}
2021-03-02 13:04:50.255546-08	/item	"{""retry_count"":0,""time"":1614719062,""epc"":""000075390116043131790960"",""reading_cycle"":129427,""order_id"":""790QPD148"",""reason"":""add_to_order"",""direction"":""out""}"	{'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com', 'Content-Type': 'application/json; charset=utf-8', 'User-Agent': 'okhttp/3.12.4', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '156'}
2021-03-02 13:04:11.173618-08	/sync_transact	"{""order_id"":""790QPD148"",""payment_system"":""Express"",""email"":""efeljefe@yahoo.com"",""coupon"":"""",""created"":1614718952,""time_opened"":1614718954,""time_closed"":1614718979,""time_door_opened"":1614718956,""time_door_closed"":1614718979,""stamp"":10,""purchased_products"":[{""epc"":""000089890116003507590144"",""price"":0.93},{""epc"":""000089890116003507590679"",""price"":0.93},{""epc"":""000101790116069946810273"",""price"":2.25},{""epc"":""000067800116016346810974"",""price"":0.96}],""payment"":{""first_name"":""CHRISTIAN E"",""last_name"":""EFE"",""validate"":0,""ksn"":""9011880B29A9A600291D"",""magne_print"":""B6A812A54A7C8C96F622712FBAEAC1667316255D116AF9A496E4CCEC8FEC52C392AE6945553855484F5F42262CA87359825C64E2C2E384C2"",""magne_print_status"":""61403000"",""track2"":""AA964543DF99C89D8D0B4FDDA314CA5E91893B90838827447F0BB050D01BF7960E4A2E5CF07394DC"",""card_pan"":""4809902311"",""card_type"":""unknown""},""time"":1614719023,""currency"":""USD"",""time_preauth"":0,""time_capture"":0,""tablet_processing_done"":0}"	{'Connection': 'Keep-Alive', 'User-Agent': 'okhttp/3.12.4', 'Content-Length': '943', 'Content-Type': 'application/json; charset=UTF-8', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Host': 'kiosk-prod.bytefoods.com'}
2021-03-02 13:04:39.263849-08	/item	"{""retry_count"":0,""time"":1614719051,""epc"":""000089890116003507590144"",""reading_cycle"":129425,""order_id"":""790QPD148"",""reason"":""add_to_order"",""direction"":""out""}"	{'Connection': 'Keep-Alive', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Host': 'kiosk-prod.bytefoods.com', 'User-Agent': 'okhttp/3.12.4', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '156'}
2021-03-02 13:04:22.698963-08	/item	"{""retry_count"":0,""time"":1614719034,""epc"":""000089890116003507590537"",""reading_cycle"":129422,""order_id"":""790QPD148"",""reason"":""add_to_order"",""direction"":""out""}"	{'User-Agent': 'okhttp/3.12.4', 'Content-Type': 'application/json; charset=utf-8', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '156', 'Host': 'kiosk-prod.bytefoods.com', 'Connection': 'Keep-Alive'}
2021-03-02 13:05:23.27582-08	/item	"{""retry_count"":0,""read_count"":1,""time"":1614719095,""epc"":""000091430116010405600003"",""reason"":""correction"",""direction"":""in"",""rssi"":-63,""reading_cycle"":129433,""antenna"":8}"	{'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'User-Agent': 'okhttp/3.12.4', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '168', 'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com'}
2021-03-02 13:05:06.766078-08	/item	"{""retry_count"":0,""read_count"":1,""time"":1614719078,""epc"":""000089890116003507590537"",""reason"":""correction"",""direction"":""in"",""rssi"":-68,""reading_cycle"":129430,""antenna"":3}"	{'User-Agent': 'okhttp/3.12.4', 'Content-Length': '168', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Host': 'kiosk-prod.bytefoods.com', 'Connection': 'Keep-Alive', 'Content-Type': 'application/json; charset=utf-8'}
2021-03-02 13:04:28.176746-08	/item	"{""retry_count"":0,""time"":1614719040,""epc"":""000075390116043131790960"",""reading_cycle"":129423,""order_id"":""790QPD148"",""reason"":""add_to_order"",""direction"":""out""}"	{'Host': 'kiosk-prod.bytefoods.com', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '156', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'User-Agent': 'okhttp/3.12.4', 'Connection': 'Keep-Alive'}
2021-03-02 13:05:11.987335-08	/sync_transact	"{""order_id"":""790QPD148"",""payment_system"":""Express"",""email"":""efeljefe@yahoo.com"",""coupon"":"""",""created"":1614718952,""time_opened"":1614718954,""time_closed"":1614718979,""time_door_opened"":1614718956,""time_door_closed"":1614718979,""stamp"":20,""purchased_products"":[{""epc"":""000089890116003454690074"",""price"":0.93},{""epc"":""000101790116069946810273"",""price"":2.25},{""epc"":""000091430116010405600003"",""price"":0.3},{""epc"":""000067800116016346810974"",""price"":0.96}],""payment"":{""first_name"":""CHRISTIAN E"",""last_name"":""EFE"",""validate"":0,""ksn"":""9011880B29A9A600291D"",""magne_print"":""B6A812A54A7C8C96F622712FBAEAC1667316255D116AF9A496E4CCEC8FEC52C392AE6945553855484F5F42262CA87359825C64E2C2E384C2"",""magne_print_status"":""61403000"",""track2"":""AA964543DF99C89D8D0B4FDDA314CA5E91893B90838827447F0BB050D01BF7960E4A2E5CF07394DC"",""card_pan"":""4809902311"",""card_type"":""unknown""},""time"":1614719083,""currency"":""USD"",""time_preauth"":0,""time_capture"":0,""tablet_processing_done"":0}"	{'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com', 'Content-Type': 'application/json; charset=UTF-8', 'User-Agent': 'okhttp/3.12.4', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '942'}
2021-03-02 13:04:33.97819-08	/item	"{""retry_count"":0,""time"":1614719045,""epc"":""000104480116021690620614"",""reading_cycle"":129424,""order_id"":""790QPD148"",""reason"":""add_to_order"",""direction"":""out""}"	{'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'User-Agent': 'okhttp/3.12.4', 'Content-Length': '156', 'Host': 'kiosk-prod.bytefoods.com', 'Connection': 'Keep-Alive', 'Content-Type': 'application/json; charset=utf-8'}
2021-03-02 13:04:39.384259-08	/item	"{""retry_count"":0,""time"":1614719051,""epc"":""000065690116031165630376"",""reading_cycle"":129425,""order_id"":""790QPD148"",""reason"":""add_to_order"",""direction"":""out""}"	{'Content-Length': '156', 'Host': 'kiosk-prod.bytefoods.com', 'Content-Type': 'application/json; charset=utf-8', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Connection': 'Keep-Alive', 'User-Agent': 'okhttp/3.12.4'}
2021-03-02 13:04:39.175601-08	/item	"{""retry_count"":0,""read_count"":1,""time"":1614719051,""epc"":""000104480116021690620614"",""reason"":""correction"",""direction"":""in"",""rssi"":-61,""reading_cycle"":129425,""antenna"":4}"	{'User-Agent': 'okhttp/3.12.4', 'Content-Type': 'application/json; charset=utf-8', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '168', 'Host': 'kiosk-prod.bytefoods.com', 'Connection': 'Keep-Alive'}
2021-03-02 13:05:12.392064-08	/item	"{""retry_count"":0,""read_count"":1,""time"":1614719084,""epc"":""000089890116003454690074"",""reason"":""correction"",""direction"":""in"",""rssi"":-65,""reading_cycle"":129431,""antenna"":3}"	{'Connection': 'Keep-Alive', 'User-Agent': 'okhttp/3.12.4', 'Host': 'kiosk-prod.bytefoods.com', 'Content-Length': '168', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Type': 'application/json; charset=utf-8'}
2021-03-02 13:04:55.686362-08	/item	"{""retry_count"":0,""read_count"":1,""time"":1614719067,""epc"":""000089890116003507590144"",""reason"":""correction"",""direction"":""in"",""rssi"":-63,""reading_cycle"":129428,""antenna"":7}"	{'Content-Length': '168', 'Connection': 'Keep-Alive', 'User-Agent': 'okhttp/3.12.4', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Host': 'kiosk-prod.bytefoods.com', 'Content-Type': 'application/json; charset=utf-8'}
2021-03-02 13:04:50.154477-08	/item	"{""retry_count"":0,""time"":1614719062,""epc"":""000089890116003507590537"",""reading_cycle"":129427,""order_id"":""790QPD148"",""reason"":""add_to_order"",""direction"":""out""}"	{'Host': 'kiosk-prod.bytefoods.com', 'Content-Length': '156', 'Content-Type': 'application/json; charset=utf-8', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'User-Agent': 'okhttp/3.12.4', 'Connection': 'Keep-Alive'}
2021-03-02 13:05:12.607757-08	/item	"{""retry_count"":0,""time"":1614719084,""epc"":""000089890116003507590679"",""reading_cycle"":129431,""order_id"":""790QPD148"",""reason"":""add_to_order"",""direction"":""out""}"	{'Host': 'kiosk-prod.bytefoods.com', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '156', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'User-Agent': 'okhttp/3.12.4', 'Connection': 'Keep-Alive'}
2021-03-02 13:05:17.59295-08	/sync_transact	"{""order_id"":""790QPD148"",""payment_system"":""Express"",""email"":""efeljefe@yahoo.com"",""coupon"":"""",""created"":1614718952,""time_opened"":1614718954,""time_closed"":1614718979,""time_door_opened"":1614718956,""time_door_closed"":1614718979,""stamp"":21,""purchased_products"":[{""epc"":""000089890116003507590144"",""price"":0.93},{""epc"":""000089890116003507590679"",""price"":0.93},{""epc"":""000075390116043131790960"",""price"":1.29},{""epc"":""000101790116069946810273"",""price"":2.25},{""epc"":""000091430116010405600003"",""price"":0.3},{""epc"":""000067800116016346810974"",""price"":0.96},{""epc"":""000101760116024989600470"",""price"":2.19}],""payment"":{""first_name"":""CHRISTIAN E"",""last_name"":""EFE"",""validate"":0,""ksn"":""9011880B29A9A600291D"",""magne_print"":""B6A812A54A7C8C96F622712FBAEAC1667316255D116AF9A496E4CCEC8FEC52C392AE6945553855484F5F42262CA87359825C64E2C2E384C2"",""magne_print_status"":""61403000"",""track2"":""AA964543DF99C89D8D0B4FDDA314CA5E91893B90838827447F0BB050D01BF7960E4A2E5CF07394DC"",""card_pan"":""4809902311"",""card_type"":""unknown""},""time"":1614719089,""currency"":""USD"",""time_preauth"":0,""time_capture"":0,""tablet_processing_done"":0}"	{'Host': 'kiosk-prod.bytefoods.com', 'Content-Type': 'application/json; charset=UTF-8', 'Content-Length': '1086', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'User-Agent': 'okhttp/3.12.4', 'Connection': 'Keep-Alive'}
2021-03-02 13:04:55.873923-08	/item	"{""retry_count"":0,""time"":1614719067,""epc"":""000089890116003454690074"",""reading_cycle"":129428,""order_id"":""790QPD148"",""reason"":""add_to_order"",""direction"":""out""}"	{'Connection': 'Keep-Alive', 'Content-Type': 'application/json; charset=utf-8', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '156', 'Host': 'kiosk-prod.bytefoods.com', 'User-Agent': 'okhttp/3.12.4'}
2021-03-02 13:05:23.374346-08	/item	"{""retry_count"":0,""time"":1614719095,""epc"":""000089890116003507590537"",""reading_cycle"":129433,""order_id"":""790QPD148"",""reason"":""add_to_order"",""direction"":""out""}"	{'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '156', 'User-Agent': 'okhttp/3.12.4', 'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw'}
2021-03-02 13:05:01.015362-08	/sync_transact	"{""order_id"":""790QPD148"",""payment_system"":""Express"",""email"":""efeljefe@yahoo.com"",""coupon"":"""",""created"":1614718952,""time_opened"":1614718954,""time_closed"":1614718979,""time_door_opened"":1614718956,""time_door_closed"":1614718979,""stamp"":19,""purchased_products"":[{""epc"":""000089890116003454690074"",""price"":0.93},{""epc"":""000089890116003507590537"",""price"":0.93},{""epc"":""000101790116069946810273"",""price"":2.25},{""epc"":""000091430116010405600003"",""price"":0.3},{""epc"":""000067800116016346810974"",""price"":0.96}],""payment"":{""first_name"":""CHRISTIAN E"",""last_name"":""EFE"",""validate"":0,""ksn"":""9011880B29A9A600291D"",""magne_print"":""B6A812A54A7C8C96F622712FBAEAC1667316255D116AF9A496E4CCEC8FEC52C392AE6945553855484F5F42262CA87359825C64E2C2E384C2"",""magne_print_status"":""61403000"",""track2"":""AA964543DF99C89D8D0B4FDDA314CA5E91893B90838827447F0BB050D01BF7960E4A2E5CF07394DC"",""card_pan"":""4809902311"",""card_type"":""unknown""},""time"":1614719072,""currency"":""USD"",""time_preauth"":0,""time_capture"":0,""tablet_processing_done"":0}"	{'Content-Type': 'application/json; charset=UTF-8', 'Connection': 'Keep-Alive', 'Content-Length': '990', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'User-Agent': 'okhttp/3.12.4', 'Host': 'kiosk-prod.bytefoods.com'}
2021-03-02 13:05:17.947946-08	/item	"{""retry_count"":0,""read_count"":1,""time"":1614719089,""epc"":""000075390116043131790960"",""reason"":""correction"",""direction"":""in"",""rssi"":-64,""reading_cycle"":129432,""antenna"":1}"	{'Content-Type': 'application/json; charset=utf-8', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '168', 'User-Agent': 'okhttp/3.12.4', 'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com'}
2021-03-02 13:05:12.714266-08	/item	"{""retry_count"":0,""time"":1614719084,""epc"":""000075390116043131790960"",""reading_cycle"":129431,""order_id"":""790QPD148"",""reason"":""add_to_order"",""direction"":""out""}"	{'Connection': 'Keep-Alive', 'User-Agent': 'okhttp/3.12.4', 'Host': 'kiosk-prod.bytefoods.com', 'Content-Length': '156', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Type': 'application/json; charset=utf-8'}
2021-03-02 13:05:23.468673-08	/item	"{""retry_count"":0,""time"":1614719095,""epc"":""000091730116025015570086"",""reading_cycle"":129433,""order_id"":""790QPD148"",""reason"":""add_to_order"",""direction"":""out""}"	{'User-Agent': 'okhttp/3.12.4', 'Content-Length': '156', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com', 'Content-Type': 'application/json; charset=utf-8'}
2021-03-02 13:05:12.483976-08	/item	"{""retry_count"":0,""time"":1614719084,""epc"":""000089890116003507590144"",""reading_cycle"":129431,""order_id"":""790QPD148"",""reason"":""add_to_order"",""direction"":""out""}"	{'Content-Type': 'application/json; charset=utf-8', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '156', 'User-Agent': 'okhttp/3.12.4', 'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com'}
